all_smiles
[2H]c1ccc(C(=O)N(C(C)C)C(C)C)o1
[2H]c1ccc(C(C)=O)c(Cl)c1
[2H]c1cc(F)ccc1C=O
[2H]CC(CC)(CC)C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1cc(OC)cc(OC)c1
[2H]c1cc(C(=O)N(C(C)C)C(C)C)ccc1Br
[2H]c1ccc(C)cc1C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]C1CCC1(CC1CCCC1)C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1cccc(C2CCCCC2NC(=O)C(F)(F)F)c1
[2H]c1ccc(C(=O)N(C(C)C)C(C)C)[nH]1
[2H]c1cccc2cc(C(=O)OCC)[nH]c12
[2H]c1ccc(Cl)cc1SC
[2H]c1cc(O)ccc1F
[2H]c1cc2ccc3cccc4ccc(c1-c1nccc5ccccc15)c2c34
[2H]c1cc(C=O)ccc1Cl
[2H]c1ccc(C(=O)OCC)c(OCc2ccccc2)c1
[2H]c1ccc(Cl)cc1C=NN(C)C
[2H]c1cc(OC(F)(F)F)ccc1C(=O)NCc1ccccc1
[2H]c1ccc(C2(C)OCCO2)cc1
[2H]c1cc(Br)cc(Br)c1
[2H]c1cc(C(F)(F)F)ccc1NC(=O)OC(C)(C)C
[2H]c1ccc(F)cc1C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1cn(C(=O)OC(C)(C)C)c2ccccc12
[2H]c1ccc(C(=O)OCC)c(OC)c1
[2H]c1cc(C(F)(F)F)cc(C(F)(F)F)c1
[2H]CCCCC1(C)OCC(C)(C)CO1
[2H]C1CCC1(CCc1ccc(F)cc1)C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]C1CN(C(=O)OC(C)(C)C)C1
[2H]C1CCC1(CCc1ccccc1)C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1cc(-c2ccccc2)ccc1SC
[2H]c1cc(SC)cc(C2OCCO2)c1
[2H]C(CC)CCC(=O)Nc1cccc2ccccc12
[2H]c1cccc(C(=O)N(CCCC)CCCC)c1
[2H]c1c[nH]c2cccc(OC)c12
[2H]c1cc(F)c(C(=O)OCC)c(F)c1
[2H]c1cc(Br)cc(C(C)=O)c1
[2H]c1cccc2c1c(C(=O)C(C)(C)C)cn2Cc1ccccc1
[2H]c1cn(C(=O)OC(C)(C)C)c2ncccc12
[2H]c1cc(C(F)(F)F)ccc1C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1cncc(C(=O)N(C(C)C)C(C)C)c1
[2H]c1cccc(N(C)C(C)=O)c1
[2H]c1cc(N(C)C)ccc1C#N
[2H]c1cccc(C)c1F
[2H]C1CCCOC1
[2H]c1cc(OC)ccc1O
[2H]c1ccc(Br)cc1C=O
[2H]CC1CCC(C(C)C)C(O)C1
[2H]c1cc2[nH]c(C)nc2cc1F
[2H]c1cc(C(C)(C)C)ccc1C
[2H]c1ccc(Cl)c(C=O)c1
[2H]c1cnc2cc(C(F)(F)F)ccc2c1Cl
[2H]c1cc(C=O)ccc1OCc1ccccc1
[2H]c1c(Br)ccc2ccn(C(=O)C(C)(C)C)c12
[2H]c1c(O)ccc2ccn(C(=O)C(C)(C)C)c12
[2H]c1ccc(OC)c2ccn(C(=O)C(C)(C)C)c12
[2H]c1cc(C)cc(SC)c1
[2H]c1cccc2nc(C)oc12
[2H]c1ccccc1C(=O)NC(C(=O)OC)C(C)C
[2H]c1cc([2H])cc(C2CCCCC2NC(=O)C(F)(F)F)c1
[2H]c1cc(C)c2nc(C)[nH]c2c1
[2H]c1cc(C#N)nc2ccc(OC)cc12
[2H]C1CCOC1
[2H]c1cnc(C(=O)OCC)c(C(=O)OCC)c1
[2H]C1CC1NC(=O)C(C)(C)C
[2H]c1cc(Cl)ccc1NC(=O)OC(C)(C)C
[2H]c1cc(C)c(C)c(C(=O)N(C(C)C)C(C)C)c1
[2H]c1c[nH]c2cc(OC)ccc12
[2H]c1cc(Br)cc(C#N)c1
[2H]c1ccc(C(F)(F)F)c(CNC(=O)C(F)(F)F)c1
[2H]c1c[nH]c2cnccc12
[2H]c1ccc2ccccc2c1C=NN(C)C
[2H]c1ccc(C)c(C(=O)N(C(C)C)C(C)C)c1
[2H]c1cc(SC)cc(N2CCCC2)c1
[2H]c1cc2ccccc2cc1C(=O)NCc1ccccc1
[2H]c1cccc(-c2ccccc2)c1NC(=O)C(C)(C)C
[2H]c1ccc2ccccc2c1-c1ncccc1Cl
[2H]c1cc(-c2ccccc2)ccc1C=O
[2H]c1ccc(OC)c(OC)c1C=O
[2H]c1ccc(-c2ccccc2)c(C(=O)N(C(C)C)C(C)C)c1
[2H]CC(C)C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1ccc(C(=O)OCC)o1
[2H]c1cc(SC)ccc1OC
[2H]c1ccc(CC)cc1SC
[2H]c1cc(Cl)cc(C(=O)N(C(C)C)C(C)C)c1
[2H]C1CCC1(Cc1ccccc1)C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1ccccc1O
[2H]c1ccc(Br)c2c1c(C(=O)C(C)(C)C)cn2S(=O)(=O)c1ccc(C)cc1
[2H]c1ccc(OC)cc1C=O
[2H]c1ccc(Br)c2ccn(C(=O)C(C)(C)C)c12
[2H]c1c(O)cc(C(=O)OCC)cc1O
[2H]c1cccc(C)c1NC(=O)C(C)(C)C
[2H]c1cc(CC)ccc1C=O
[2H]C1CCCN(C(=O)C(C)(C)C)C1
[2H]c1cccc2c1c(C(=O)C(C)(C)C)cn2S(=O)(=O)c1ccc(C)cc1
[2H]c1cc(SC)cc(N2CCOCC2)c1
[2H]c1cc(CC(=O)OCC)ccc1NC(=O)C(C)(C)C
[2H]c1cc(C(=O)N(CCCCCC)CCCCCC)cc(-c2ccccc2)c1
[2H]c1ccc(C(=O)OCC)c(F)c1
[2H]c1cccc2c(C(=O)OCC)c(C)[nH]c12
[2H]c1ccc(OC)c(P(=O)(C2CCCCC2)C2CCCCC2)c1
[2H]c1ccc(C(=O)OC)c(OC)c1
[2H]c1cccc(C(=O)N2CCCC2)c1
[2H]c1ccc(C(F)(F)F)c(CCNC(=O)OC(C)(C)C)c1
[2H]c1cc(C)nc2ccc(OC)cc12
[2H]c1ccc(C)c(Cl)c1
[2H]c1cc(C(=O)N(C(C)C)C(C)C)c2ccccc2c1
[2H]C1CCC1(Cc1cccc(C)c1)C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1ccc(C2(O)CCCCC2)cc1
[2H]c1ccc(C(=O)OCC)n1C
[2H]c1ccc(C)c(CCCNC(=O)C(F)(F)F)c1
[2H]c1cc(Cl)cc(OC)c1
[2H]C(=CNC(=O)OC(C)(C)C)c1ccccc1
[2H]c1ccccc1SC
[2H]c1cnc2[nH]c(C)cc2c1Cl
[2H]c1cc(OC(=O)N(C)C)c(Cl)cc1NC(=O)OC(C)(C)C
[2H]c1cc(Cl)ccc1O
[2H]c1ccc(C(C)=O)c(OC)c1
[2H]c1ccc(C(F)(F)F)c(CNC(=O)C(C)(C)C)c1
[2H]c1cc(Br)cc2nc(C)oc12
[2H]c1cc(Cl)nc(C(=O)N(C(C)C)C(C)C)c1
[2H]c1cc(OC)c(OC)cc1C=O
[2H]c1cccc2nc(-c3ccc(OC)cc3)oc12
[2H]C1CC1(C)C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1ccc(C(=O)OCC)c(Cl)c1
[2H]c1cccc(C(=O)N2CCCCCC2)c1
[2H]CC1(C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)CCCCCC1
[2H]c1cc(-c2ccccc2)ccc1F
[2H]c1cc(C)nc2ccc(C)cc12
[2H]c1ccc(C(=O)OCC)c(C(=O)OCC)c1
[2H]c1cc(Cl)ccc1C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1ccc(C(F)(F)F)c(C(=O)N(C(C)C)C(C)C)c1
[2H]c1ccc(Cl)cc1C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F
[2H]c1cc(Br)cc(SC)c1
[2H]c1ccc(Cl)c(C(=O)N(C(C)C)C(C)C)c1
[2H]CCOCCCC
[2H]c1cc2ccccc2o1
[2H]c1ccccc1NC(=O)C(C)(C)C
[2H]c1cc(OCc2ccccc2)cc2cc[nH]c12
[2H]c1cc2cc(C(=O)OC)ccc2n1C
[2H]c1cc(Cl)cc(SC)c1
