rxn_id,educt,rxn_scale_mol,rxn_temp_C,rxn_time_h,rxn_atm,rxn_c_moll,catalyst,catalyst_eq,ligand,ligand_eq,reagent,reagent_eq,solvent,solvent_ratio,yes_no,mono_bo,di_bo,non_bo,drug
ELN036496-145_1_1_D1,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-145_1_1_C6,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-145_1_1_C5,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-145_1_1_C4,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-145_1_1_C3,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-145_1_1_C2,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-145_1_1_C1,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-145_1_1_B6,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0.07,0.92,1
ELN036496-145_1_1_B5,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0.07,0.92,1
ELN036496-145_1_1_B4,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0.04,0.95,1
ELN036496-145_1_1_B3,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0.05,0.96,1
ELN036496-145_1_1_B2,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0.06,0.93,1
ELN036496-145_1_1_B1,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0.03,0.96,1
ELN036496-145_1_1_A6,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,1,0,0,1,1
ELN036496-145_1_1_A5,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-145_1_1_A4,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-145_1_1_A3,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-145_1_1_A2,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-145_1_1_A1,O=C1NC2=CC(Cl)=C(C=C2C1)CCN3CCN(C4=NSC=5C=CC=CC54)CC3,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-144_1_1_D6,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-144_1_1_D5,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-144_1_1_D4,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-144_1_1_D3,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-144_1_1_D2,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-144_1_1_D1,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-144_1_1_C6,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-144_1_1_C5,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-144_1_1_C4,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-144_1_1_C3,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-144_1_1_C2,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-144_1_1_C1,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-144_1_1_B6,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-144_1_1_B5,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-144_1_1_B4,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-144_1_1_B3,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-144_1_1_B2,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-144_1_1_B1,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-144_1_1_A6,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-144_1_1_A5,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-144_1_1_A4,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-144_1_1_A3,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-144_1_1_A2,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-144_1_1_A1,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-143_1_1_D6,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-143_1_1_D5,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-143_1_1_D4,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-143_1_1_D3,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-143_1_1_D2,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-143_1_1_D1,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-143_1_1_C6,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-143_1_1_C5,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-143_1_1_C4,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-143_1_1_C3,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-143_1_1_C2,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-143_1_1_C1,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-143_1_1_B6,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-143_1_1_B5,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-143_1_1_B4,OC(C=CC1=CC=C2OCOC2=C1)C(C)(C)C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
